startLatitude,startLongitude,endLatitude,endLongitude,distance,duration,encodedPolyline
-36.854885,174.760472,-36.85348,174.757333,525,317,`f}_F}{si`@??BBl@l@x@bAt@hAr@fAg@t@kATi@EW@y@Js@Di@@g@VUJ?A???@IN_@dAOz@G^??????????????Oh@QN??
-36.84296,174.766033,-36.844723,174.764228,2275,823,n{z_Fu~ti`@@A??Dw@PgAV_A~@CfA@`AT~@Tz@b@bAT~@P|@VfABp@h@`AR`ARbADd@?~B^l@d@z@Xj@D~@Dh@h@|@N\Zz@Lv@R`@J??BHGbAYr@SdAMl@Ef@M\w@Ms@MuAO}@W{@W[KCAw@_@s@McA_@_Aa@e@]O??@A@??WfAUlA]v@Mv@MfAGRA?_@KeA]aA_@aA[_A]{@[?w@PoAUf@APA@Lm@RaAP{@N{@g@c@eA_@]lA@tAz@TLB????
-36.845441,174.766305,-36.85587,174.762423,1309,527,~j{_Fm`ui`@KAJ@??VVv@J`A[dAn@z@Lz@Tz@Bd@?xB`@T\x@Pv@TB@DBhAApAv@t@RZF\Bn@Tn@Xb@Rp@An@Rl@Rr@XzAf@q@_@dBv@t@Vp@Rx@\p@Ll@RB@??HDl@VVFf@P\DXXZHXLXJZFVFRDXNTJDD??
-36.847716,174.76653,-36.845712,174.772985,833,306,fy{_Fyaui`@A?????ECo@Ue@Mw@Us@Ji@Fk@[_@GDy@RuATgAB][qAUwAb@{BaAcAgAg@y@_Aw@w@IyAJwA`@qAf@oAd@aAJc@??DC??
-36.846488,174.7735,-36.849233,174.780485,1141,298,pq{_Fkmvi`@BABEP{@\oANiASs@I_BH{Ax@s@fAPx@Q~@I~@E`@p@b@pBh@zBx@[P}AViA`@{@^s@^gAs@{Am@wAg@mBi@oCWoC^eCh@_A????
-36.851623,174.760335,-36.85227,174.75799,326,181,rq|_Fc{si`@@???Bl@@@PJNJ?A????K^YjAa@|A_@fACFHv@f@XpARt@b@HS??
-36.857276,174.766254,-36.848563,174.773334,1384,434,~t}_Fa`ui`@AD{Aq@KMfAFG`@s@Tk@u@uD]s@aAy@{@k@i@[Se@IiAmAm@aAs@{@g@c@k@]SK[cA]o@aA}@u@i@]S??_@Ue@}@o@s@i@u@u@eAcAsAq@s@g@m@Y]S[w@y@]q@o@YF{AqDzAHAGN?@??
-36.843511,174.767402,-36.84778,174.789102,2022,683,|~z_Fggui`@p@cJX{ALu@Ha@VwALq@@OPmATyAX}ATyAV{ANuABUP{@b@uAl@kAj@cAl@eAd@sAZyAPyATyATwATyAVyAVuATyAV{AVyAV{AV{AXwAPwADuAAuAKwACyA@{AB}AAcBC_BAaBFaBB_B?aABaANuAF{AD_A??????????
-36.857638,174.766159,-36.853464,174.768862,592,218,fw}_Fo_ui`@????O]gAmAqAFe@z@o@\UVKAi@o@q@w@g@e@u@}@u@}@i@s@e@Yo@k@s@m@q@i@k@k@QUMI??
-36.845791,174.771484,-36.852596,174.769505,941,379,dm{_Fw`vi`@@M?ARGz@MdAUz@Yv@UBA???Aj@g@v@_@n@m@r@e@p@o@~@a@v@g@v@Np@p@p@bAj@|@DF@?????????HJp@v@l@t@j@z@j@t@z@~@n@dAp@t@l@l@d@f@|@r@LP??
-36.854737,174.765754,-36.844447,174.766908,1227,365,be}_F}|ti`@STeB`AwAr@kBx@_Bz@eAb@w@X{@EgAc@eA[AA??q@GgAi@gA]s@a@}Ai@[?CCw@QkAQw@a@yBa@e@?qAQmA[q@MaAg@cAIs@Ly@q@g@A????]M{@m@IG??
-36.855828,174.76579,-36.857962,174.760151,659,341,|k}_Fe}ti`@A???NLbAZx@b@v@p@p@t@Xx@CrAWtAS`BKr@p@t@x@n@bA\Fn@@~@G\??????C???????@A?????@?@Nz@\jACtAA`AAB??
-36.842682,174.76391,-36.845202,174.757907,763,217,vyz_Fmqti`@?AIDa@`An@j@fA`@BbAWrAWvAGpA`Ab@GfAYtAVjAp@~@p@dAb@fAdA\dAZ|@XbAVZbAIlA?B?C
-36.846718,174.756637,-36.849681,174.760812,602,206,~r{_F_dsi`@?@D@x@Hz@AjABbADdAJTmAXgATmAJiA^cAP{@R{@Ny@@MJc@ZuATwAPcAB[??
-36.852474,174.77327,-36.854024,174.776305,362,168,|v|_F}kvi`@NUCAo@s@Ag@??DEz@w@z@}At@cAh@eA`@]BQBI\o@f@aALW???A??
-36.848249,174.765672,-36.85012,174.764847,472,277,p|{_Fm|ti`@??E@v@~@Rb@t@OcAIa@Yd@d@|@HBC@??F??G`@DOZGz@c@?????ZV?R?LDlARk@G\b@L[V`@??
-36.849319,174.765289,-36.851293,174.759134,848,276,fc|_Fazti`@????????JzAzBe@GxAX\z@RpAAfAb@fAXlAZChAg@dAQj@c@jAQdAV~@AJB^TfAp@z@MnA[rAShAg@xBCN??
-36.850262,174.764822,-36.855591,174.765183,749,383,bi|_Fcwti`@????j@^v@LXq@VmANMn@?~@Z`A^Z~@FbAHd@?D??????XLn@Yh@Q\O^Id@K@APW@I??HEn@?^`A\Dd@O|@UnAw@z@_@^YRIPAFI????
-36.851851,174.77013,-36.847292,174.76265,1313,741,`s|_Fixui`@A?CR??CVMPQNU^M`@Id@En@Qf@k@Gi@S]M_@GYOYAOVMV_@Og@Sm@Se@QYIe@Qe@Oc@Q[BP~@Lz@RpAVvAXtA^pAf@jAVRI`@Mb@I^AJ@NEVG^Kl@Rz@??????]a@??@?OJUl@[tAU`AOv@Et@Ot@FD???A????@?????KLm@@eAa@o@Oc@hAYt@Iv@Mb@?A??
-36.853925,174.764972,-36.852976,174.765285,125,52,~_}_Faxti`@AIg@VyAIq@e@E]??
-36.851731,174.758352,-36.85155,174.75925,98,55,hr|_Funsi`@AC??u@g@DaALeA??
-36.844448,174.766966,-36.844445,174.766945,1529,939,xd{_Fqdui`@????B?@?F@PN?@????????HFXRTVl@^z@Jr@T~A@r@b@bAXx@RfADd@?~B^Zf@bA^d@N@A???A??lAG^Hj@Zz@Zb@Nd@JPBV@VXHL?????JKJC?????E???AMAKACc@[g@Qq@Oe@YYWm@W{@Oq@KC???????@???????k@Mo@O_@OgAKw@Se@?i@KkASm@OOEk@Is@c@[Ei@Iq@ReAi@_@AE]MEEHECYOKKQOGG?A??
-36.850668,174.764715,-36.854535,174.763096,461,202,tk|_Fovti`@??@Fr@^j@Dv@\x@Vr@Nb@???B@z@\`A\l@L|@b@|@b@l@H??RN~@Nj@N?@??
-36.842785,174.76516,-36.84859,174.769644,1045,346,lzz_Fgyti`@???CH}@VuANwA`@uAz@e@bABbANdAZh@Bt@p@rA^r@L`ALx@k@VyAZqA^w@L{@P_ADaAHgA@eAAeAJcAPw@d@?r@Zx@Pl@Rl@Lf@RJB??
-36.859562,174.76074,-36.858426,174.761288,135,62,fc~_Fs}si`@??s@So@WaA[s@a@GC??
-36.848922,174.766324,-36.847701,174.770033,447,211,v`|_Fo`ui`@@AA?????????h@FTg@Pg@Qc@OcAU_ASeAUgAScAUgAUcAGaA@Uk@UgAUi@Q??
-36.845707,174.770888,-36.849154,174.774803,540,146,tl{_Fa}ui`@???ADSZiAJuAd@qA|@mAzAsAx@u@|AkAvAw@jAuAjBo@Xc@????
-36.851304,174.758992,-36.863843,174.759072,1844,366,ro|_Fursi`@@??@Ot@tAh@pAf@`Bd@dBp@bBj@vAZpAn@bBfA|AvAdB`AlBj@tBLrB_@pBu@fBw@hAg@z@k@@iBLsCCcCBkCJkBL{@n@DpAh@`Br@jBf@tBp@~AbA`B`AfAF^GTcAjAP??
-36.84737,174.762518,-36.848717,174.770793,1057,452,`w{_Fwhti`@????@???@KTc@PeARyA]m@uAaAg@Q??ECy@e@_Ac@k@a@L{@R}@Hc@@[VM???KEy@RuA^iAP{APy@FeAL}@Fy@A{@Aw@Iy@I_AXw@\e@Xg@p@Br@Nf@Tf@X`@O\u@d@m@HM??
-36.84636,174.766833,-36.856392,174.747037,2908,1107,vp{_Fucui`@??????FHGl@e@v@??DDHC??F@|@^fAZzAVd@?fAd@t@PN^p@Nt@RC^?BCHGx@IhA_@|@MbAv@h@bAXz@Zx@b@|@|@b@D^E`Ah@hAb@t@r@`@r@b@v@j@z@RRBBdA~@pAjA~AbA~A~@jAp@pAz@tAr@`BTvA[jAB~@K~@IbAIt@GD?F|@KpABpAXzAXrAXvAPlAXvAXnAVhABH??????HXRhAVrA^pAp@bAn@t@h@dA[|@??????????????[x@k@jAk@rAWb@?@??????O^e@dAg@fAe@`Ai@lASb@??????????M^a@`Ae@`Ac@dAe@dAi@jAe@z@[Z????
-36.851983,174.764072,-36.855551,174.764157,471,306,zs|_Fmrti`@??????????@@HMCED?A??ANFRH^NZHz@Zx@Rz@Xz@\x@Z~@Th@CVsAh@sAp@_@dA@NF@A??????
-36.849106,174.771003,-36.848485,174.763246,793,330,|a|_Fw}ui`@A??B[b@m@n@c@p@If@????FNDNIE?P?@C`AZvAVz@TfAZvAThATvAh@t@@DF~@SbAc@nATlB??iAdAYp@SlAC`AGt@Sr@Od@??
-36.848247,174.762959,-36.844885,174.762819,1183,876,p|{_Fokti`@??????@SJi@N[Bi@L[A??A@?Hc@Fs@F}@PcAHo@G[e@C}@oAUnAcBqBWbAc@h@[x@Q~@Q~@D\@@?A?@@A??????????????????????????????@?JFSFg@Sw@O????[]]]Md@GL????????DQBo@[]}@g@qAAu@Gw@[e@IAPCTOd@Gp@Ej@BJ?VFx@H`AJp@Hj@Z^ZPJPIACA?A????????
-36.843553,174.756894,-36.842906,174.754001,270,94,d_{_Fqesi`@????M|@_@j@IxAQvAKpAKfASlAI|@??
-36.851081,174.760131,-36.849042,174.765639,773,409,fn|_Fyysi`@??????MGg@Ym@Wy@Yu@SOE??????@OHk@PiAVkALu@RaAJoAPs@^iAVoANm@K_Aa@W]Me@Iq@Fu@UYWeAmBOf@AQ????U@SICe@@a@DK????
-36.846306,174.766535,-36.846198,174.772827,795,255,lp{_F{aui`@?D?D_@@eAIgAh@oAgAYGQKaAm@Gy@@kAX{APsA^qAZsALkAJcBVe@Ry@XwATuAXqAp@cBn@}@@???
-36.859193,174.753135,-36.867155,174.730717,4051,732,|`~_Fcnri`@??A@XBl@z@DB@?t@e@`Ak@z@e@xAw@hBiAhBcAvAoAv@}B^eB@tBs@|Bp@|AjA|AxA`BpAjBhAfBjAnBrAfBvAhBvAfBvAfBnAzArAjBnApBfAvBz@|Bv@|Bb@pC\rCDpCHdCApCKpCOvCKtCOrCOvCKvCMtCM`CMnCMrCKtCCvC@zCHtCVtC\`CZpC^zBNnCRpCJhCElC@jBiBDmAeAOsCAuCw@aCw@cBq@aBAkB?mBa@{@OT??????
-36.84336,174.762095,-36.843198,174.76708,562,208,~}z_Fcfti`@?@B@@?BQPoANwAPcAOYaAYcA]aAUc@c@PoATiAXqAVsATkATuARwABc@????
-36.844994,174.768922,-36.857807,174.761839,1834,690,dh{_Fwpui`@??@AD@DN?NFG??f@LC|@Ot@Q`@Of@Sr@Cf@YfAKj@nCtABUlAb@v@RXQr@`@bAR|@TvAB~B^E@x@x@|@b@bBS\dAhBOXt@dANj@N??@?????B@\P|@E|@^z@Zt@Fh@\`AZ|@Z|@Tv@PbAf@LFVPx@Rh@Rd@Ft@b@r@Vr@Vz@Jp@Hr@T`@Zf@Nr@Vj@Pr@Vv@PN[@???
-36.852088,174.764101,-36.850317,174.764869,233,167,pt|_Fsrti`@??????????????AAa@Uk@_@{@a@m@QuAXa@Eu@[Fe@A???
-36.842614,174.76463,-36.848695,174.762395,857,295,hyz_F}uti`@@???`@}@b@}@Hc@Z]X@lA`@hAX`A?bAL~@Rz@Rz@Nx@d@t@fAXP`AV~@Xz@FfAXdAJ~@^Tl@SpAAhAz@ZNP@???
-36.850483,174.765484,-36.854619,174.76643,629,406,nj|_Fg{ti`@BD????????????HBd@Zh@?f@gAn@o@SWFL@??@d@U@???????NDv@DvARbBj@hAj@p@z@d@Hh@Wj@Q\Mb@[j@[?o@G[????DE@e@Ac@????
-36.854665,174.766823,-36.85762,174.766179,452,240,rd}_Fscui`@?????ENs@VSr@x@p@r@n@t@b@b@j@r@TP??????????RUp@q@n@aAv@s@lAd@\z@PZ??
-36.842792,174.765588,-36.84683,174.764396,858,436,lzz_F}{ti`@????H[XoAXuANoAHoAZ^^LSZ\P~@UCICHXJV@TBp@XBQGEFj@LNB?HDPD|@`@pALf@@fAHdAAx@VdA`@v@ZEf@????O`@[dAMl@Qd@?f@APC???
-36.852663,174.7744,-36.850569,174.769114,941,338,bx|_F_svi`@^TGHs@r@OI??A@g@z@@F?@??FHx@v@`AnAj@zBl@`BjApAp@~AAH??{@FeBLoAHm@@k@HaAJ[j@BhAS`AWdAW~@]~@y@a@{@Yi@U????
-36.848252,174.762712,-36.847614,174.765831,409,225,p|{_F}iti`@@?????BCFq@Tw@Nw@ZyAPw@TcA`@kAIk@]c@m@Ko@GYa@i@D]Iq@]??????????
-36.849025,174.764243,-36.844524,174.766677,604,242,ja|_Fosti`@@Cg@g@Ik@Lw@EaAaA[aAKmBcAq@?sAYcAQ????OAaASaAIgAMiAS_@OCA??IA}@g@M???
-36.856408,174.76543,-36.86187,174.761446,711,264,po}_F}zti`@@AZRt@h@l@r@LPJXh@l@r@|@j@p@t@n@\R@@????NLbAZ~@d@`Af@z@^`Ab@fAj@rAp@~@f@x@^|@`@^V??
-36.844562,174.77103,-36.850089,174.764701,1007,499,ne{_F}}ui`@???@DK@D??????DB@BCB???@?A??????????????@?RFf@Vn@|@`@v@^l@h@l@hAbAF|ATpAUlAIpA?jAXd@t@v@I^Uf@p@`AbAn@fB\d@?~B^URhAl@~AVhA\bA\z@`@PH????
-36.842638,174.767443,-36.847561,174.773619,1015,542,nyz_Fogui`@@?@?J@d@D`@Bf@MJs@PwATwAT{AVyAVwAVyARyAVwAVwARmATyAVuATiAJ]??d@HVT\Bj@Tj@?t@Zx@LB@??????@?d@_@r@y@v@s@r@_@@A?A????BA^E?@??????Nj@@X????GKA??@??
-36.850114,174.76381,-36.842863,174.755484,1451,519,dh|_Fypti`@@K???@?ATPr@RKb@EXMlAQh@??Md@Q~@O~@YdAObAS|AYvAWzAYhAAJCNW~A[xAG^??????_@rAWdBYxA_@pAe@HcAQaAE{@@kACcAQaAKWDy@RgAUcA[}@DcAWaAY}@W[t@a@fBW|Am@|@o@TGB??
-36.849192,174.764248,-36.853518,174.758884,847,289,lb|_Fqsti`@?C??TNv@h@z@Tv@Zl@b@`@LRh@It@Qj@Sn@Or@QbASbAUjA@dA~@Z|@Pv@Zv@Vx@J~@v@fAp@v@`@~@\b@^jAp@\`@?@??
-36.844487,174.766834,-36.852206,174.766491,997,476,`e{_Fucui`@?BRFF@??????VTd@XbBh@j@MdBT?I??PBl@@nAPv@TvAr@`AF~@\dAVz@b@pAH??nAd@f@TZDp@R`AP\PBB????????A??@@@n@BNi@FaAT{@l@w@n@o@b@M^w@V_@??
-36.84833,174.773213,-36.861141,174.77021,1843,510,`}{_Fqkvi`@@@??`@Sv@]`AGdATn@j@l@x@j@t@j@t@l@t@p@p@j@x@r@x@p@|@n@t@hAIlAEv@l@lAKnBMbCSrBWtAb@v@bAT`An@P\BzAd@jAd@|@\|@V`A\r@T^Rl@j@n@h@l@l@n@n@l@j@l@b@j@h@b@f@`@ALoATqAVmAP}ALyAZqARqAAQ??
-36.846829,174.765986,-36.849563,174.775979,1280,359,ts{_Fm~ti`@??k@e@e@Wq@DYqAPq@DgAFcB^kAIqAC_ABiA_@oAw@gAYcAu@u@AuAJwATmAVwAz@eA`@g@FC\[dA_A`AaAr@e@bB}@lBu@rA_@z@YXwAX}Al@eAVa@]d@CB??
-36.84272,174.764192,-36.844384,174.766956,369,119,~yz_Festi`@?A??FeAZyAVoAJgAJiAXwA\iA|@_@pANp@JA???
-36.857394,174.764767,-36.849991,174.765675,1055,408,tu}_Fyvti`@@@IMm@w@k@u@_@_@a@c@i@y@_@k@eAy@y@aAi@u@o@{@i@o@c@e@i@YaAy@i@_@??MF_AX_Aj@{@p@u@p@g@~@q@z@u@|@u@dAu@t@GH??????A?IPi@t@a@d@o@Ko@Bc@Yw@UCA??
-36.856687,174.761897,-36.845936,174.766293,1298,443,hq}_F{dti`@??????A?GAk@Kg@OaAUw@[i@Su@Ik@Im@U}@UY[??a@Wm@Me@c@_Am@aAOaAQgA]kASgAQ_AKi@i@w@c@q@QeBeBWn@}@i@iAk@cASq@KmAy@yBa@??e@?[EiAOoA]cAc@m@E?@??
-36.854276,174.763183,-36.858274,174.763464,625,378,fb}_F{lti`@?@@B`@Nj@Jl@Tf@N`@Tf@L`@Hf@Tf@Fd@Pd@NZR\JXLN@f@Nv@Tr@TX]LmA\{Aj@sBY{@G??????????????????A??j@PCL??
-36.856327,174.762191,-36.857792,174.762099,204,78,`o}_Fufti`@BBx@Xr@Pp@P~@Vv@NHs@Ac@??
-36.843203,174.765866,-36.856469,174.761985,1654,653,~|z_Fu}ti`@?@@AK]Ng@Fg@LeAb@g@~@[fANj@H?????????@??T?@FFA????????V\~@X`AL|@HdBt@d@QhA^bANbADf@r@xB`@p@?~@LhBz@THt@TbAl@jAX~@b@d@r@n@\fAZdAR~@TbAX~@Z~@X`ANZL^PnAj@l@Nl@Xx@PfAZl@Xv@Xx@\|@\FC????
-36.855188,174.762563,-36.850136,174.764639,597,229,|g}_F_iti`@??WKs@Gk@a@}@KGC??e@Qu@WeAa@qAWy@YsAc@eA]iAQeA[k@WWIk@C]a@w@]UE??
-36.849805,174.77466,-36.874658,174.762505,3887,1144,hf|_Fstvi`@?????A??????\@X`@bAz@zAx@fBV`BXPVDPDNt@K|@`@x@lAh@|Bt@zAdAxAf@hA?HCxApAtAdA|Af@rBbBt@|AjAhBpA|ApA|AlA|ApA~AlA|AnA~AlAtAdAzAjAjAfA\zAFhCm@dB{@rAs@bCm@fCD`AfA`@jARf@cBf@kBXgAFUL@dAn@zAr@zAb@tATbARnAVX@??????????~@V~@AlAX|@\RP??@?????A???XWr@u@f@c@x@w@`Ac@bA_@t@QfAPn@t@~@|@hAd@dAb@VP??@?v@Tv@\`AVdAEv@Kh@m@`@a@n@c@j@s@v@w@r@q@v@w@bAI`ABxAA`ASbBEhA?|@Dl@AOc@ACDm@???A??
-36.842402,174.764412,-36.846302,174.817197,8883,2315,~wz_Fqtti`@????????????????A?HUJe@N}@Pw@VWNq@RiATuATqABI????@ERmANyAZuAPyARoATyAVuATwAVwAToATuAToATwAVwALwAF_@?A@CVeAh@gBhAqBdAuBj@kCf@mC`@_C`@mCd@kCb@mCb@mCd@oC`@_CLmCIgCGkCBqC?iCC}CFyC@uBPmCLsC@eCFiCLaBXcB\wA^mAj@yAhA}AvAcBvAcBjAyAxAcBxAcBtAiBlAoBbAyBt@sBp@_C^eBT}ABg@?A??????????????????????@?DQR{BJgC@uCIuCSsCa@iC]yBq@kCo@kC]qCYqCa@_C}@uBcAwAk@wAa@gBJwB\mC\mCPsCb@gCbA}BTuBa@{Bi@sBy@uBy@yAy@}@m@WCCRSWWs@q@y@o@cBy@oA^iB~@}Az@gB~@mAZcATYH??A???A?}@DwAN_Ak@]oBPuBTgCLeCHuBBwA@a@?E@eAAgCg@mCi@mCmAkB_A_ASc@CE????FgAn@kCb@oCr@iCr@gCz@oBdBcAZk@^w@j@aACw@?I@?A???????????@A??????BDj@^x@Tl@^_@f@u@\{@\aAZKFMPaAl@y@bA{@xBq@dCi@hCe@hC[zBfAjBnAdBh@fCb@zBN|BEzBGpCMnCM`CSlCClCdBr@tBWhBWjBy@x@e@BA????MJyAz@eAPo@Nm@Fk@HQB??????A???????
-36.845399,174.773665,-36.848371,174.773383,592,205,vj{_Fmnvi`@@@??XNr@RbARr@f@TdA_AzA{@rBr@NbAc@x@[x@a@j@k@x@o@l@w@n@u@p@e@LB????
-36.857043,174.765891,-36.8578,174.748938,1867,644,ns}_Fy}ti`@????UZc@{@m@i@_@l@Vf@p@|@p@r@r@v@p@t@n@x@j@x@v@r@XN??Ml@[bA[rA[lAKvAFd@????AB@lAAjAAnA@hAQbAG`AOfBMlAQxAXtAVtAVtAZpATvAXrATdAT`AVlAVpAXjAFPn@z@h@t@n@~@_@jAg@nAm@nAg@pAGHW`@]`Ai@fA_@|@i@pAKZ??????@J?lAAF??
-36.845616,174.767816,-36.852435,174.768865,1069,337,bl{_F{iui`@A???VZ~@b@FnAr@b@f@_@j@}@VaANgAHqAJgA?KKgDTw@\[h@Vv@Px@ZjAPbATbAR`AX`A\fA\fA^bA\fAZhAP`Af@x@c@p@cA??
-36.845976,174.772008,-36.847614,174.765831,716,261,jn{_Fadvi`@??A???@ACHKrAWrAK~AApAXd@j@b@R|@FjADfCYzAMfAOjAh@f@r@r@SdBx@j@~@\`BXd@???????
-36.849314,174.773562,-36.85369,174.768223,718,265,dc|_Fwmvi`@@AXRn@n@f@t@l@p@XT????Xb@d@x@l@n@h@t@f@t@f@v@n@z@r@x@r@p@t@t@r@n@p@p@d@r@h@r@r@l@v@l@Mh@YJ??
-36.850633,174.762683,-36.850355,174.760837,236,112,lk|_Fwiti`@A?_@Zk@VOh@@F]jAQrATx@|@@Al@B???
-36.848828,174.768544,-36.853454,174.768974,895,498,d`|_Fknui`@????CKEUKi@IYOw@Ky@DC??????????????ACIKAGDm@GS????J_@\e@b@m@d@k@l@y@f@m@`@m@^m@j@m@^Kl@Xf@t@d@l@JJ`@p@j@r@p@v@p@z@h@n@b@`@h@n@t@t@`@JNQp@n@b@d@XP??????
-36.849114,174.76583,-36.859017,174.78151,2149,659,|a|_Fm}ti`@??Pe@^w@Ry@YeA[}@OaAOaAUgAUgASgAWiAQeA?qAn@eAt@aAh@s@p@y@v@iAv@aAf@_AKiAHyAI_AJOCGZc@Vs@Da@x@_BXgA\mAZeA^eATu@T{@Vu@Ty@V}@Vy@Vw@b@s@r@_@p@_@|@c@v@_@bAo@`Ag@|@g@x@e@`Ae@z@e@z@Yx@g@|@o@t@_@t@c@x@e@v@a@v@c@j@|@p@~@`A?r@k@n@o@LN??
-36.843705,174.763171,-36.840526,174.755919,1975,1020,d`{_Fylti`@??????????????I^G`A[rAYdAWfA_@LA????A????????????????????????????a@IQg@TyATyATuA[_@CC??C?i@QOB[MYbASVA@A?@@@OBCLUH]LYJA~@^v@f@YvAWrAWvA^r@j@h@MnAABCTC|@l@BGr@r@hAr@fAv@x@fA^hA\dA\Vv@?|@[v@WtAUnAs@IgA]cAa@i@KWt@StAU|AWxAQ`AYdA_A[gA[_AWcAWeA[cA]cAMU?AHAB??????????
-36.856332,174.765436,-36.848867,174.764701,1073,516,`o}_F_{ti`@????????????????????c@SaAd@{Av@kB`AaBj@M@??????w@`@ThB^`BGf@Q[????WEcAU_Ag@cA[cA_@cA[y@UeASgAa@o@e@m@De@m@{@[gAMgCu@????????????????YKg@p@S~@CN??
-36.852797,174.759083,-36.855765,174.765941,1025,436,~x|_Fgssi`@???COAYM[WOWi@_Ay@s@KGTiACoA{@{@y@eAa@cA?w@f@e@Z_B\[X_AVsA^m@DA??Js@r@a@t@]l@a@f@Y^S@C??????????JM|@g@x@Uj@a@zA_@dA_@TMrBg@XL??
-36.856791,174.763219,-36.850883,174.758929,959,291,|q}_Fcmti`@??A@CvAm@nBkAQ_AS[Iq@LiAYgA_@cAW]Si@KI|Ai@pAo@^y@n@_A\aADeAPo@t@e@pA_@bBCP@?AB_@rBk@rCeA[??
-36.850812,174.758887,-36.859309,174.759807,1346,487,pl|_Farsi`@??BAXJRD\NA@CHIb@?B@?D@|A^hBj@|Ah@dBp@dAl@RP??????????????????JDp@F??????L[rAVbB`AzAxAdB|@bBh@rBPpBWjBs@~Ak@|@_@bAe@r@kASsCVyBGoB{@y@b@sA??
-36.844552,174.766708,-36.861078,174.759983,2032,658,le{_F}bui`@]`@PFFUpANbBj@f@ThBMf@Z~@E`@\d@\bAXj@SxB`@`A|@l@b@`AC`A\|@f@fAFr@Xx@Hx@Rt@BdAp@~@Xx@PfAX`AT~@Tt@Zv@`@PF?????AA?@Al@Xv@Pp@Jz@h@`ARt@XT`@Xf@x@f@|@b@x@Hr@N`Ap@t@Zx@CJS@@x@f@bA?hA`@`Bn@\JdAh@rAb@f@Fl@`@v@PVX??
-36.853236,174.759021,-36.857129,174.762605,857,282,v{|_F{rsi`@A???@@??fAn@pAd@nBOjAQ|AIz@IrAO|AObAIdAG`AKFyAJaBJ{A@yA@{@????????@k@AyAOeAsA_@c@W??
-36.853519,174.757317,-36.857148,174.762549,1370,335,n}|_Fghsi`@RDt@F??DM`@O??@?n@TfB`A|AzAfB`ApBp@vBLtB]nBq@~Ay@jAe@~@i@BmBJgC?cBKuADkCPiBg@aAkBk@gBo@eAiAKsACkAuA_@k@S????
-36.844364,174.753405,-36.842676,174.765202,1299,400,fd{_Fyori`@?????ACA]kAPuAA{@FsAVuAXuAXwANkAR}@VuATqAZkAIyAy@o@KsAVwAi@u@cAEq@[_AYs@{@q@eA_@mAcAg@CkAVuARqALoAaAW{@]SiABiAPuAXsAJe@@???
-36.852215,174.764397,-36.848457,174.765806,543,250,ju|_Fotti`@?U?GL`@q@S_AMs@Sm@KA???qAd@aAg@eA_@aAa@{@a@c@MUA??T@??????oAa@_ASm@I@e@NA??
-36.850255,174.760766,-36.846265,174.765085,712,277,`i|_Fy}si`@????B?_@_@CkAZoA?Ke@SDaAE_Au@c@w@g@kAe@kA_@c@SA@??c@QgA_@aA_@}@q@g@IAD}@]aA[aA[MgA^w@??
-36.846163,174.773072,-36.848405,174.772461,573,236,no{_Fujvi`@@???A@FNw@|A}@bCIpA?@???@h@L~@]`A]~@]`Aa@`@XT|@Pl@\WJOb@m@z@kAr@eAB?????
-36.843556,174.762863,-36.84832,174.762817,1267,636,f_{_F{jti`@?A??ENEP@?A??LAFK`@G^E^N]Ls@H{@Fq@Nu@Ic@aAUw@Sg@O_@O?A???AA??Be@KGsAVeANmAVoAR_AF???DAj@PZN\?l@Xh@^f@Hr@Hn@Vz@`@n@Rj@Nj@?h@Fn@Nb@VnAj@n@Rj@Jf@Tx@Pd@V\JRK|@XJ|@Er@Oh@Ad@B@????PM
-36.858377,174.761093,-36.84506,174.766639,1590,1026,z{}_Fy_ti`@?A????????MEa@GIF?@??????ECCA??????????????SM[SA?YOGCg@O]Kc@Si@Mi@UQG?A????YIg@Oc@Kk@Qi@Qg@QUGS?OEIG_@U_@U_@Eg@M]MEA???A????GCe@We@Qo@[a@W}Ac@iAW}@e@q@My@E}@]g@U_@OCIIESK]GIFKCEE]Ww@Ss@[m@Wm@a@o@[]B?@???A??ACUc@MIWMy@Bg@WeAI_BUWU}@Q{@[g@@cAUkASw@Sy@U[K????
-36.844419,174.766796,-36.854551,174.759216,1521,589,rd{_Focui`@AA??C@PLN????@??G_@M|@GbARh@J`@^dATjAz@@p@Vd@HJAPAjALx@^ZAETU~Bh@bAf@Pd@bAADKDTZx@Lb@Jz@KjAZlDnAh@DjAj@bA~@d@RfAXp@Hx@h@B?v@\l@~@b@J????PPr@j@~@\t@^j@HbAp@d@`@\AfAb@`Af@h@XB@??
-36.845255,174.754195,-36.845252,174.754202,1,79,zi{_Fwtri`@A???????????????????
-36.852483,174.763902,-36.855394,174.765775,418,649,~v|_Fkqti`@??CG@a@t@Un@Wn@[@C???A@???????????DA\M@C???A????@A^w@dAi@dAk@^o@BAA@PC@A??B@@???@@@?@?@???@??@@?J?B@@?BBB@@@?@?B?@A????????@A?@?GKRa@h@MNAPF^E??
